0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,14,0,0,0,1,1,1,1,0,1,0,1,1,0
14,13,1,0,0,1,1,1,1,0,-10,0,1,1,0
13,13,0,0,0,1,1,0,1,1,1,1,0,1,1
15,15,2,0,0,1,1,-10,1,0,1,0,1,1,0
15,14,1,0,0,1,1,1,1,0,-10,0,1,1,0
15,13,2,0,0,1,1,1,1,0,1,0,-10,1,0
14,11,3,0,0,1,1,1,1,0,1,0,1,1,0
14,10,4,0,0,1,1,1,1,0,1,0,1,1,0
14,11,3,0,0,1,1,1,1,0,1,0,1,1,0
14,11,3,0,0,1,1,1,1,0,1,0,1,1,0
12,11,1,0,0,1,1,1,1,1,1,1,0,-10,1
12,10,2,0,0,1,1,1,1,1,1,1,0,1,1
13,10,3,0,0,1,1,1,1,0,1,1,1,1,1
14,10,4,0,0,1,1,1,1,0,1,1,1,1,1
13,10,3,0,0,1,1,1,1,0,1,1,1,1,1
13,9,4,0,0,1,1,1,1,0,1,1,1,1,1
13,10,3,0,0,1,1,1,1,1,1,1,0,1,1
12,10,2,0,0,1,1,1,1,1,0,1,-10,1,1
14,12,2,0,0,1,1,1,1,0,1,0,-10,1,0
13,12,1,0,0,1,1,1,1,0,1,0,1,-10,0
13,11,2,0,0,1,1,1,1,0,1,0,1,1,0
13,12,1,0,0,1,1,1,1,0,1,0,1,-10,0
12,10,2,0,0,1,1,1,1,0,1,0,1,1,0
11,8,3,0,0,1,1,1,1,0,1,0,1,1,0
12,9,3,0,0,1,1,1,1,0,1,0,1,1,0
12,9,5,0,0,1,1,1,1,0,1,0,1,1,0
10,8,6,0,0,1,1,1,1,1,1,1,0,1,1
10,7,5,0,0,1,1,1,1,1,0,1,1,1,1
11,8,3,0,0,1,1,1,1,0,1,0,1,1,0
10,8,2,0,0,1,1,1,1,0,1,0,1,1,0
10,8,2,0,0,1,1,1,1,0,1,0,1,1,0
10,8,2,0,0,1,1,1,1,0,1,0,1,1,0
10,6,4,0,0,1,1,1,1,0,1,0,1,1,0
9,5,4,0,0,1,1,1,1,0,1,0,1,1,0
8,6,4,0,0,1,1,1,1,0,1,0,1,1,0
7,6,3,0,0,1,1,1,1,0,1,0,1,1,0
7,6,1,0,0,0,1,1,1,0,-10,0,1,1,0
6,7,1,0,0,0,1,0,-10,1,0,1,1,1,1
7,9,2,0,0,0,1,0,1,-10,0,1,1,1,1
7,8,1,0,0,0,1,0,-10,1,0,1,1,1,1
8,8,2,0,0,0,1,-10,1,0,1,0,1,1,0
9,7,2,0,0,1,1,1,1,0,1,0,-10,1,0
10,8,4,0,0,1,1,1,1,0,1,0,1,1,0
11,7,4,0,0,1,1,1,1,0,1,0,1,1,0
12,8,4,0,0,1,1,1,1,0,1,0,1,1,0
10,10,4,0,0,1,1,0,1,1,1,1,0,1,1
10,11,5,0,0,1,1,1,1,1,0,1,1,1,1
10,10,4,0,0,1,1,0,1,1,1,1,0,1,1
8,9,3,0,0,1,1,1,1,1,0,1,0,1,1
9,8,3,0,0,1,1,0,1,1,1,1,0,1,1
9,10,1,0,0,1,1,1,1,1,0,-10,0,1,1
9,10,1,0,0,1,1,0,-10,1,0,1,1,1,1
8,9,1,0,0,1,1,0,-10,1,0,1,1,1,1
9,10,1,0,0,1,1,0,-10,1,0,1,1,1,1
9,10,1,0,0,1,1,1,-10,0,1,0,1,1,0
9,9,2,0,0,1,1,-10,1,0,1,0,1,1,0
9,10,3,0,0,1,1,1,1,0,1,0,1,1,0
9,12,3,0,0,1,1,0,1,1,0,1,1,1,1
8,12,4,0,0,0,1,0,1,1,1,1,0,0,0
9,10,3,1,0,0,1,0,1,1,1,1,0,0,0
7,11,4,0,0,0,1,1,0,1,1,1,0,0,0
8,11,3,0,0,0,1,1,0,1,1,1,0,0,0
9,10,3,1,0,0,1,1,0,1,1,1,0,0,0
9,9,2,1,0,0,1,0,1,1,1,1,0,0,0
10,8,2,1,0,0,1,-10,1,0,1,0,0,0,1
9,9,2,1,0,0,1,0,1,-10,1,1,0,0,0
9,9,2,0,0,1,1,0,1,1,0,1,1,1,-10
9,8,3,0,0,1,1,1,1,1,0,1,0,1,1
8,7,1,0,0,1,1,0,1,1,0,1,1,-10,1
9,7,2,0,0,1,1,1,1,0,1,0,-10,1,0
7,7,2,0,0,0,1,-10,1,0,1,0,0,0,1
6,7,1,0,0,0,1,0,-10,1,1,1,0,0,0
7,8,1,0,0,0,1,0,-10,1,1,1,0,0,0
9,8,3,1,0,0,1,1,1,0,1,0,0,0,1
7,6,1,1,0,0,1,0,-10,1,1,1,0,0,0
9,7,2,1,0,0,1,-10,1,0,1,0,0,0,1
9,8,3,1,0,0,1,1,1,0,1,0,0,0,1
9,10,3,0,0,1,1,1,1,0,1,0,1,1,0
10,10,2,0,0,1,1,-10,1,0,1,0,1,1,0
12,12,0,0,0,1,1,1,1,0,1,0,1,1,0
13,12,1,0,0,1,1,1,1,0,-10,0,1,1,0
14,14,0,0,0,1,1,1,1,0,1,0,1,1,0
13,14,1,0,0,1,1,1,-10,0,1,0,1,1,0
14,14,0,0,0,1,1,1,1,0,1,0,1,1,0
13,13,0,0,0,1,1,1,1,0,1,0,1,1,0
14,13,1,0,0,1,1,1,1,0,-10,0,1,1,0
13,13,0,0,0,1,1,1,1,1,0,1,1,1,1
14,15,1,0,0,1,1,1,1,1,0,-10,1,1,1
13,14,1,0,0,1,1,1,1,1,0,-10,1,1,1
12,12,0,0,0,1,1,1,1,1,0,1,1,1,1
11,12,1,0,0,1,1,1,-10,1,0,1,1,1,1
13,12,1,0,0,1,1,1,1,0,-10,0,1,1,0
11,12,1,0,0,1,1,1,1,1,0,-10,1,1,1
12,12,2,0,0,1,1,1,1,1,1,1,0,1,-10
12,13,1,0,0,1,1,1,1,1,0,-10,1,1,1
12,12,2,0,0,1,1,1,1,1,1,1,0,1,-10
11,11,2,0,0,1,1,1,1,1,0,1,1,1,-10
12,11,3,0,0,1,1,1,1,1,1,1,0,1,1
12,12,4,0,0,1,1,1,1,1,1,1,0,1,1
13,11,4,0,0,1,1,1,1,0,1,1,1,1,1
14,11,5,0,0,1,1,1,1,0,1,1,1,1,1
14,12,6,0,0,1,1,1,1,1,1,1,1,1,1
13,13,4,0,0,1,1,1,1,1,1,1,1,0,1
14,12,2,0,0,1,1,1,1,1,1,1,0,1,1
13,12,1,0,0,1,1,1,1,1,0,1,1,-10,1
15,12,3,0,0,1,1,1,1,0,1,0,1,1,0
14,12,2,0,0,1,1,1,1,1,0,1,-10,1,1
12,11,1,0,0,1,1,0,1,1,-10,1,0,1,1
12,11,1,0,0,1,1,0,1,1,-10,1,0,1,1
12,12,2,0,0,1,1,-10,1,1,0,1,0,1,1
13,13,0,0,0,1,1,0,1,1,1,1,0,1,1
11,11,2,0,0,1,1,-10,1,1,0,1,0,1,1
12,11,1,0,0,1,1,0,1,1,-10,1,0,1,1
10,10,2,0,0,0,1,-10,1,1,0,1,0,1,1
10,9,1,0,0,0,1,0,1,1,-10,1,0,1,1
11,9,2,1,0,0,1,-10,1,1,0,1,0,1,1
11,10,1,0,0,1,1,0,1,1,-10,1,0,1,1
11,11,0,0,0,1,1,1,0,1,0,1,0,0,1
12,12,0,0,0,1,1,0,1,1,1,1,0,1,1
12,14,2,0,0,1,1,1,1,1,0,1,0,1,1
11,14,3,0,0,1,1,1,1,1,0,1,0,1,1
11,14,3,0,0,1,1,1,1,0,1,0,1,1,0
11,14,3,0,0,1,1,1,1,1,0,1,0,1,1
11,12,1,0,0,1,1,0,-10,1,1,1,0,1,1
12,14,2,0,0,1,1,0,1,1,1,1,0,1,1
12,15,3,0,0,1,1,1,0,1,0,1,0,0,1
11,15,4,0,0,1,1,1,0,1,0,1,0,0,1
10,13,3,0,0,1,1,1,0,1,0,1,0,0,1
11,14,3,0,0,1,1,0,1,1,1,1,0,1,1
12,13,1,0,0,1,1,1,-10,1,0,1,1,1,1
13,15,2,0,0,1,1,1,1,-10,0,1,1,1,1
14,16,2,0,0,1,1,1,1,-10,0,1,1,1,1
12,15,3,0,0,1,1,0,1,1,1,1,0,1,1
13,16,3,0,0,1,1,0,1,1,1,1,0,1,1
12,17,5,0,0,1,1,1,0,1,0,1,0,0,1
11,16,5,0,0,1,1,1,0,1,0,1,0,0,1
11,16,5,0,0,1,1,1,0,1,0,1,0,0,1
10,15,5,0,0,1,1,1,0,1,0,1,0,0,1
10,14,4,0,0,0,1,0,1,1,1,1,0,1,1
11,13,2,0,0,1,1,1,1,-10,0,1,1,1,1
12,14,2,0,0,1,1,1,1,0,1,0,1,1,0
11,14,3,0,0,1,1,1,1,1,0,1,1,1,1
10,14,4,0,0,0,1,0,1,1,1,1,0,1,1
11,14,5,1,0,0,1,1,1,1,0,1,0,1,1
12,13,5,1,0,0,1,0,1,1,0,1,1,1,1
12,15,7,1,0,0,1,0,1,1,1,1,0,0,0
10,16,8,1,0,0,1,1,0,1,1,1,0,0,0
10,16,8,1,0,0,1,1,0,1,1,1,0,0,0
10,16,8,1,0,0,1,1,0,1,1,1,0,0,0
11,15,8,1,0,0,1,1,0,1,1,1,0,0,0
9,15,8,1,0,0,1,1,1,0,1,1,0,0,0
8,15,7,0,0,0,1,0,0,0,1,0,1,1,1
9,17,8,0,0,1,1,0,0,0,1,0,1,1,1
10,18,8,0,0,1,1,0,0,0,1,0,1,1,1
9,17,8,0,0,0,1,0,0,0,1,0,1,1,1
10,16,8,1,0,0,1,1,1,0,1,1,0,0,0
9,15,8,1,0,0,1,0,1,1,1,1,0,0,0
10,13,7,1,0,0,1,0,1,1,1,1,0,0,0
10,13,7,1,0,0,1,0,1,1,1,1,0,0,0
8,14,6,0,0,0,1,1,0,0,0,1,1,1,1
9,15,8,1,0,0,1,0,1,1,1,1,0,0,0
9,15,8,1,0,0,1,0,1,1,1,1,0,0,0
7,16,9,0,0,0,1,1,0,1,1,1,0,0,0
5,15,10,0,0,0,1,1,1,0,1,1,0,0,0
4,13,9,0,0,0,1,1,1,0,1,1,0,0,0
5,14,9,0,0,1,1,0,1,1,1,0,1,1,1
6,14,8,0,0,1,1,0,1,1,1,0,1,1,1
5,14,9,0,0,0,1,0,1,1,1,0,1,1,1
7,16,11,1,0,0,1,1,1,0,1,1,0,0,0
8,16,12,1,0,0,1,1,1,0,1,1,0,0,0
7,16,11,1,0,0,1,0,1,1,1,0,1,1,1
7,17,12,1,0,0,1,1,1,0,1,1,0,0,0
6,16,12,1,0,0,1,1,1,0,1,1,0,0,0
6,16,12,1,0,0,1,1,1,0,1,1,0,0,0
6,16,10,0,0,1,1,0,1,1,1,0,1,1,1
7,15,8,0,0,1,1,1,0,1,0,1,1,1,0
7,14,7,0,0,1,1,1,0,1,0,1,1,1,0
7,14,7,0,0,1,1,1,0,1,0,1,1,1,0
8,14,6,0,0,1,1,0,1,1,1,0,1,0,1
9,15,6,0,0,1,1,0,1,1,1,0,1,0,1
8,16,8,0,0,1,1,1,0,1,0,1,1,1,0
8,17,9,0,0,1,1,1,0,1,0,1,1,1,0
8,15,7,0,0,1,1,0,1,1,1,0,1,0,1
7,15,8,0,0,1,1,0,1,1,1,0,1,0,1
8,16,8,0,0,1,1,1,1,1,0,1,1,1,0
7,15,8,0,0,1,1,1,1,1,0,1,1,1,0
5,14,9,0,0,0,1,0,1,1,1,0,1,0,1
5,13,8,0,0,0,1,0,1,1,1,0,1,0,1
4,11,7,0,0,0,1,0,1,1,1,0,1,0,1
5,11,8,1,0,0,1,0,1,1,1,0,1,0,1
5,10,7,1,0,0,1,0,1,1,1,0,1,0,1
5,8,5,1,0,0,1,1,1,1,0,1,1,1,0
4,9,5,0,0,0,1,1,1,1,0,1,1,1,0
5,8,5,1,0,0,1,1,1,1,0,1,1,1,0
5,8,5,1,0,0,1,0,1,1,1,1,0,1,1
4,9,7,1,0,0,1,1,0,1,1,1,1,0,1
2,9,7,0,0,0,1,1,1,0,0,1,1,1,0
4,11,7,0,0,0,1,1,0,1,1,1,1,0,1
5,10,5,0,0,0,1,0,1,1,1,1,0,1,1
5,11,6,1,0,0,1,1,0,1,1,1,1,0,1
5,10,5,1,0,0,1,1,0,1,1,1,1,0,1
4,10,6,0,0,0,1,1,0,1,1,1,1,0,1
3,10,7,0,0,0,1,1,1,0,0,1,1,1,0
2,9,7,0,0,0,1,1,1,0,0,1,1,1,0
3,9,6,0,0,1,1,1,1,0,0,1,1,1,0
3,8,5,0,0,0,1,1,0,1,1,1,1,0,1
3,9,6,0,0,0,1,1,0,1,1,1,1,0,1
3,10,7,1,0,0,1,1,1,0,0,1,1,1,0
3,9,6,1,0,0,1,1,1,0,0,1,1,1,0
2,8,6,0,0,0,1,1,1,0,0,1,1,1,0
3,9,8,0,0,1,1,1,1,1,1,0,0,1,1
3,10,7,0,0,1,1,1,1,1,1,0,0,1,1
3,10,7,0,0,1,1,1,1,0,0,1,1,1,0
4,9,5,0,0,1,1,1,1,1,1,0,0,1,1
3,10,7,0,0,1,1,1,1,0,0,1,1,1,0
3,12,9,0,0,1,1,0,1,1,1,0,0,0,1
1,11,10,0,0,0,1,1,0,1,10,1,1,0,0
2,10,10,1,0,0,1,10,0,1,1,1,1,0,0
2,10,10,1,0,0,1,10,0,1,1,1,1,0,0
2,9,9,1,0,0,1,10,0,1,1,1,1,0,0
2,10,10,1,0,0,1,10,0,1,1,1,1,0,0
2,11,11,1,0,0,1,10,0,1,1,1,1,0,0
1,11,10,0,0,0,1,1,0,1,10,1,1,0,0
2,11,9,0,0,1,1,1,0,1,1,1,10,0,0
1,10,9,0,0,0,1,1,0,1,10,1,1,0,0
